material,location,distance,mean_0,std_0,min_0,max_0,freq_max_magnitude_0,spectral_energy_0,mean_1,std_1,min_1,max_1,freq_max_magnitude_1,spectral_energy_1,mean_2,std_2,min_2,max_2,freq_max_magnitude_2,spectral_energy_2
FEP,right,30.0,0.017828906303984874,0.09624788766798621,-0.1789263746603795,0.1961065230050288,0.5988023952095809,129.17704942631963,0.04930435450111956,0.35387443263769264,-0.6175361917478184,0.6199248295579884,0.5988023952095809,1746.229492213941,0.007078615053268622,0.0692100640853062,-0.1406513761939138,0.1558859041549873,0.5988023952095809,66.79461475981724
FEP,right,30.0,0.010724618268184272,0.0894721753690374,-0.1479844953062766,0.1597175518290565,0.5988023952095809,111.62948981957656,0.050227076193841265,0.34531649630841293,-0.5621758485132572,0.5655636602012725,0.5988023952095809,1662.790743432494,-0.006388046095945188,0.06119296315647865,-0.1200343160638146,0.1107837469462058,0.5988023952095809,52.21627823811936
FEP,right,30.0,0.025499931380924906,0.09663864088810842,-0.1696240432678281,0.1749503846000515,0.606060606060606,127.1275038491394,0.0806371856424193,0.3500235527769682,-0.5753592794377143,0.5934165318131055,0.606060606060606,1667.7556860748437,0.006054169156169149,0.07053258209181183,-0.1433794799609611,0.1290297193105791,0.606060606060606,67.72007942112592
FEP,right,30.0,0.03055467736044156,0.10357707303926607,-0.1672798400317926,0.1966550850583446,0.606060606060606,146.03775943333008,0.09156334442189419,0.36031597036070195,-0.5769228464724545,0.6309142575779699,0.606060606060606,1767.2781845400627,0.008475344413317995,0.07933408291292444,-0.1412866935198824,0.1487315362190933,0.606060606060606,85.6756689871283
FEP,right,30.0,0.04235827729600659,0.10602373303230424,-0.1810241910528174,0.1924453060904088,0.5952380952380952,158.63333604535984,0.10287582175565307,0.3667230444458378,-0.5844956418082043,0.6285074963739335,0.5952380952380952,1897.863339703135,0.022002611128547064,0.08081604678381578,-0.1648341473138961,0.1420326224121209,0.5952380952380952,92.16858328959351
FEP,right,30.0,0.049230600104871326,0.09980205664621121,-0.1808223763263318,0.2050967506606612,0.606060606060606,135.58663257844947,0.12036068838439598,0.3532203312175475,-0.5848064865765839,0.6580038482877932,0.606060606060606,1698.3581499717202,0.02846851500970908,0.07721209670430255,-0.1669099931340181,0.1557378853346582,0.606060606060606,81.15374848212258
FEP,right,30.0,0.054611176135940104,0.09465752461720255,-0.1513081468944381,0.1902163316157515,0.5952380952380952,126.4440154589303,0.1259024706525329,0.3494509258722284,-0.5348288074417187,0.6445908708319703,0.5952380952380952,1723.3000308647834,0.030293107150033378,0.0690423099129372,-0.1366612056186991,0.1286711499383752,0.5952380952380952,67.26948431038906
FEP,right,30.0,0.061108217481021465,0.09177275651351992,-0.1212573736674031,0.2031470190817937,0.606060606060606,114.64772618349755,0.1433121638260909,0.3417996268385938,-0.4933407167701772,0.6571077396155782,0.606060606060606,1590.3073320465644,0.033977530209363484,0.06775367300432514,-0.1126873264492025,0.14168146711746,0.606060606060606,62.48900079841713
FEP,right,30.0,-0.134968510967609,0.12218794370600042,-0.3732666241262848,0.0483169684820692,0.6024096385542168,205.7028918203262,-0.31880646790380857,0.37568469474678684,-0.9990175716367016,0.2445163538088633,0.6024096385542168,1944.6127251467997,-0.07178798026492496,0.09659817552363766,-0.2574507976588442,0.0878480739067639,0.6024096385542168,128.56394420913253
FEP,right,30.0,0.07430533270786646,0.10286984915532547,-0.096273876426248,0.2266282072177348,0.6024096385542168,145.8016278614222,0.15712258476821264,0.35647987682247184,-0.4401003400011006,0.6896923543223399,0.6024096385542168,1750.8793413093101,0.05137577341340066,0.07891157941439743,-0.0911571225694607,0.1655278256119885,0.6024096385542168,85.79611323200477
FEP,right,30.0,0.07565089551632322,0.08799991976123546,-0.1137178784079245,0.2289258025528103,0.6097560975609756,104.14098245074526,0.1635738183183152,0.33223305693898375,-0.4675852441165875,0.6887587074292201,0.6097560975609756,1484.3740475847546,0.05072028685696913,0.0644650103486277,-0.1019520120286427,0.17027356649622,0.6097560975609756,55.88615020569873
FEP,right,30.0,0.06116053273057921,0.09277649111766463,-0.1068511679388009,0.2125267260024561,0.591715976331361,122.91907964128724,0.1318694498836348,0.34524549664649146,-0.4752702481594888,0.6639056736576835,0.591715976331361,1702.1563854193432,0.03307627554441167,0.06830246438337852,-0.0958120921928196,0.1470968426548453,0.591715976331361,66.62176904455406
FEP,right,30.0,0.06285416789450807,0.09668889409523689,-0.1052447151961344,0.2128560366843148,0.6024096385542168,128.8069213010528,0.14323349586093093,0.3463448707250323,-0.4721364495569209,0.6625739368536594,0.6024096385542168,1652.7367510823874,0.035436824341400004,0.07654883504033566,-0.0962432632501344,0.1529242559529762,0.6024096385542168,80.73519746155357
FEP,right,30.0,0.06694389077361336,0.09110381132546436,-0.0985567562966056,0.2113398415616496,0.6024096385542168,114.35606550102435,0.14220228395270515,0.3378273993551244,-0.4616987371806285,0.650659522445186,0.6024096385542168,1572.4466412450238,0.04000928914501255,0.06915281061415399,-0.0850944117819509,0.1530944499013045,0.6024096385542168,65.88790741918663
FEP,right,30.0,0.08630559916300046,0.09758636820104565,-0.098754806449126,0.2395568170001416,0.606060606060606,129.63318865864613,0.16942078208302783,0.3438166640927023,-0.4616077521503081,0.6913745869992043,0.606060606060606,1609.132243437891,0.06248984323403347,0.07635501081462832,-0.0874676530194307,0.1814740150425549,0.606060606060606,79.3620684963836
FEP,right,30.0,0.07774704705525122,0.09444998074929634,-0.1187197035442659,0.2258693435790149,0.5952380952380952,125.89012107630154,0.15172805980352932,0.34229336645963737,-0.4908914103230931,0.6707906526377136,0.5952380952380952,1653.4286368202488,0.057302592560351764,0.07328854891754413,-0.1108045680430911,0.1779753598080606,0.5952380952380952,75.7982316928454
FEP,right,30.0,0.07132758847149509,0.09168802347363772,-0.1195336648777771,0.1946236896784263,0.6024096385542168,115.82729694244914,0.1445185958593845,0.3368379355155383,-0.4889138313526605,0.6278648982414983,0.6024096385542168,1563.2488917624662,0.052215572263509064,0.07268651928639504,-0.1146077636659907,0.1461835253292069,0.6024096385542168,72.79349173325686
FEP,right,30.0,0.05262665154803927,0.08748499161943736,-0.1138521480135755,0.1969649601059613,0.6024096385542168,105.45155129271069,0.11821071690506363,0.33026396057512725,-0.4899329878259406,0.6098296669856653,0.6024096385542168,1502.8253296705705,0.032163749119474457,0.06708143544341522,-0.0983036488719495,0.1467207328170716,0.6024096385542168,61.99980751573418
FEP,right,30.0,0.059447233286802195,0.08671145447978991,-0.1159555139707,0.2168420915401213,0.6024096385542168,103.59501341905457,0.12216316581372295,0.3295857045573358,-0.4882469803732672,0.6468316965787989,0.6024096385542168,1496.6591245259256,0.040567546765602217,0.06606099126130385,-0.1039430856789613,0.1679898692104755,0.6024096385542168,60.12784583200313
FEP,right,30.0,-0.16708811730806913,0.09049908220479387,-0.3705134428725605,-0.0125951168363971,0.5988023952095809,114.20662466340552,-0.31398910178410516,0.34414241431521486,-0.995097734754176,0.2197723904125247,0.5988023952095809,1651.5029315560153,-0.11529535140005118,0.06272058044894345,-0.2554222234428616,0.0111190627478094,0.5988023952095809,54.855867113675615
FEP,right,30.0,0.06354156093116584,0.09198489339800073,-0.0953372142397774,0.234213937469962,0.6024096385542168,116.5786967213912,0.12639603481102035,0.3351237100585471,-0.4713565788446608,0.6663629578383584,0.6024096385542168,1547.3782597842305,0.04627924933602074,0.07241824191613619,-0.080973493974207,0.1888599792834151,0.6024096385542168,72.25736358740724
FEP,right,30.0,0.05064212247586746,0.08991782349736042,-0.1296413649249305,0.1864857161830613,0.606060606060606,110.05998894931481,0.10650320323220418,0.3307905474328787,-0.515004009147251,0.6000481102116918,0.606060606060606,1489.5122331132206,0.031674081933225566,0.07143271785312288,-0.1143023611616405,0.1521295404653559,0.606060606060606,69.45959416116908
FEP,right,30.0,0.052282024167628095,0.09587251894057212,-0.124510201300669,0.2219830739626147,0.5988023952095809,128.1714279683604,0.09946154611814714,0.34068892500411024,-0.5113049024926022,0.6190284433090897,0.5988023952095809,1618.5233843154526,0.038745714380400025,0.0783311465325432,-0.1092787401989889,0.193408626130346,0.5988023952095809,85.56022408673934
FEP,right,30.0,0.05717713725117018,0.09794361940385038,-0.1237679929267184,0.226681162942559,0.5988023952095809,133.76892727867116,0.10407306756581511,0.3410713134827016,-0.5006728609342241,0.6401285268490848,0.5988023952095809,1622.1586772625287,0.04447338108638957,0.07865736018002906,-0.1026341814216063,0.1903861855527742,0.5988023952095809,86.27434693963922
FEP,right,30.0,0.03721632452718076,0.08870297072021681,-0.1335152639526587,0.1701436939803647,0.6097560975609756,105.81171404295414,0.08929369977711772,0.32276368741807737,-0.5042405691487086,0.5636254176788923,0.6097560975609756,1400.9641716245678,0.02373485486968805,0.0711077890069886,-0.1212472105349902,0.1278157647926967,0.6097560975609756,67.99723705942515
FEP,right,30.0,0.03943300277324254,0.09136961645215351,-0.1508506130883429,0.1785436716996167,0.6024096385542168,115.02408196555338,0.07784723711878791,0.3320968428463155,-0.5536066581207324,0.5677010067602446,0.6024096385542168,1519.5518300785814,0.02962653578708782,0.07420659633803478,-0.1333990162400167,0.1409606025566803,0.6024096385542168,75.86983044787135
FEP,right,30.0,0.03248582122399721,0.09420055172105685,-0.1490035610830828,0.1933216710622427,0.6024096385542168,122.26243588403938,0.06213674548589893,0.3341278652679374,-0.5564859643829956,0.5798160608678916,0.6024096385542168,1538.1956179758288,0.025102299828120598,0.07752949687089417,-0.1326599582007244,0.1665464724025307,0.6024096385542168,82.81707623458183
FEP,right,30.0,0.03197340846677362,0.08788551000363529,-0.1367530558138144,0.1567459790520078,0.5988023952095809,107.70540577117981,0.05300996829735236,0.3283812092908801,-0.5451106813384599,0.5277267419808677,0.5988023952095809,1503.69426148162,0.028166526222908786,0.06985816038412804,-0.1100892466756042,0.1195424331986045,0.5988023952095809,68.05142698880367
FEP,right,30.0,0.01793971886652826,0.09873996891735255,-0.1699993052390563,0.2171235648670249,0.5952380952380952,137.58583972646684,0.02863302954871626,0.3396708800793755,-0.5947045171390255,0.6019071873263491,0.5952380952380952,1628.1900132678927,0.013686363770679513,0.0836029594886043,-0.1504421276015044,0.1986496467764973,0.5952380952380952,98.63474618311699
FEP,right,30.0,0.01355211155419948,0.09887408429309645,-0.1752891877868631,0.1710691333845875,0.6172839506172839,128.28177917527785,0.0330146362416591,0.33361128705214965,-0.5939035155458297,0.5381927731992494,0.6172839506172839,1460.432549782146,0.006209596972976651,0.08334803921726144,-0.1609388024490834,0.1456744022106653,0.6172839506172839,91.1571477677986
FEP,right,30.0,-0.11205034677554866,0.10454351317415107,-0.3042528050727746,0.0605074551485663,0.6097560975609756,146.9778105421285,-0.22127715246006197,0.35327402317215667,-0.871185685015628,0.3046848138109799,0.6097560975609756,1678.3444945693923,-0.07316991501264557,0.08140106614314334,-0.2206392499607092,0.0826047036097317,0.6097560975609756,89.10803515872922
FEP,right,30.0,0.018448755130343424,0.08899939819541591,-0.166148417469704,0.1495311532124827,0.5882352941176471,114.45690195384338,0.015512019292155997,0.3333018847848908,-0.601342824388473,0.502246451858378,0.5882352941176471,1605.25259985898,0.01850293558449741,0.07114831061390398,-0.1414409735446384,0.1262419058486767,0.5882352941176471,73.14708579082807
FEP,right,30.0,0.00798314310398519,0.09171429136626905,-0.169476343782569,0.15230780161618,0.606060606060606,114.50169676561995,0.006686787202566726,0.3288766930248323,-0.5984820661340952,0.493670631138961,0.606060606060606,1472.3263558135036,0.005239732244690621,0.07548366243728515,-0.1490259191274607,0.1322893613162405,0.606060606060606,77.56107510245265
FEP,right,30.0,0.009117373947603905,0.0849580846627317,-0.1754007593281957,0.1224582532503826,0.6024096385542168,99.44765045959801,0.0004966291167040836,0.31997746267636856,-0.6197820773269687,0.4590102396811266,0.6024096385542168,1410.6681463349703,0.012313968873513022,0.06759447953051054,-0.1440958600089796,0.1078803107120403,0.6024096385542168,62.95158627985837
FEP,right,30.0,0.0029030163648484965,0.08733555113613847,-0.1752739090912595,0.153040093522246,0.6097560975609756,102.57456975594867,-0.007269511283271128,0.3219932507221722,-0.6194378883719845,0.4868010219637796,0.6097560975609756,1394.2839428669697,0.008700283419575907,0.07034641954400765,-0.1467166393030221,0.137093406727633,0.6097560975609756,66.54891555664884
FEP,right,30.0,-0.02176927255852198,0.09715074373088448,-0.2004640104565671,0.1251233570491154,0.6024096385542168,130.04021953726237,-0.045810100568391285,0.3333822938473898,-0.6461700214235464,0.4450491903073644,0.6024096385542168,1531.3383911331048,-0.014136623914582829,0.08161924504818954,-0.1591887279806751,0.1172430555008827,0.6024096385542168,91.78467142515949
FEP,right,30.0,-0.02771229904277352,0.08567430192427884,-0.1971303716875915,0.1014495679745353,0.591715976331361,104.82009826883952,-0.06117976658615276,0.3259283821794455,-0.6550862081929947,0.4184803925199337,0.591715976331361,1517.0076658835349,-0.01737292484063572,0.06782456876171922,-0.155176183973384,0.0883219309545619,0.591715976331361,65.69275806980804
FEP,right,30.0,-0.04906097409460964,0.09115043473634424,-0.2054889221777388,0.074034560729709,0.6134969325153374,110.37296308274081,-0.07038449722827152,0.3236468162432481,-0.6590246239513788,0.359987776192068,0.6134969325153374,1391.5149975805991,-0.03420058519686701,0.07652170470196777,-0.1712030713835655,0.0689766791525681,0.6134969325153374,77.78833680858291
FEP,right,30.0,-0.038454129464037416,0.0770196643000797,-0.1959159230502586,0.0978916761222719,0.5988023952095809,82.71917405232381,-0.08998683730456734,0.31203391421480514,-0.6708060732618086,0.3918981305151183,0.5988023952095809,1357.708524102051,-0.025521052503075077,0.05865403396578856,-0.1496120383364458,0.0910755283361219,0.5988023952095809,47.973203395062725
FEP,right,30.0,-0.04913651154283255,0.08908355292016717,-0.2159341045540302,0.0982023813964929,0.6024096385542168,109.34048348189877,-0.10648565156548379,0.3251811990793182,-0.6990408749116506,0.3780336646752448,0.6024096385542168,1456.9243609458895,-0.03503603220217634,0.07389090158071031,-0.17093946021064,0.0925510873051136,0.6024096385542168,75.22596569468918
FEP,right,30.0,-0.051073035861542694,0.08611237362580877,-0.2108981269029897,0.0702738789904164,0.5952380952380952,104.64520360736823,-0.12151950968332811,0.32168391852899675,-0.700223888782447,0.3363175748462987,0.5952380952380952,1460.3173522921097,-0.03373006943007704,0.06944358340907333,-0.1636459341322402,0.0683778912396824,0.5952380952380952,68.05371613047109
FEP,right,30.0,-0.08350013256273038,0.09596465433833401,-0.2989666194181938,0.0805589014855128,0.6024096385542168,126.88403817877943,-0.17199258314137603,0.3496609981552082,-0.8722130833696046,0.3573007390285417,0.6024096385542168,1684.5356102164117,-0.05809892010100028,0.07043875668493617,-0.2130721077551765,0.0924379556217513,0.6024096385542168,68.36077642077332
FEP,right,30.0,-0.053179311139215396,0.08267319732289811,-0.2388949402305846,0.0758317016125151,0.6134969325153374,90.79766519724663,-0.117308628001706,0.3107248465026887,-0.7333996814913504,0.3478798139783399,0.6134969325153374,1282.6175481951593,-0.03187744269610828,0.06684285196963412,-0.1884971406275886,0.0701781404643555,0.6134969325153374,59.35470574415654
FEP,right,30.0,-0.07088237685724916,0.08279299315965107,-0.2327672822849859,0.0712109573673984,0.5952380952380952,96.73323385951797,-0.15795861559480162,0.3188150481938587,-0.7381500374435386,0.3358041220486536,0.5952380952380952,1434.3865075879385,-0.04654043253139271,0.06529659993373844,-0.1810373325256331,0.0743554240533881,0.5952380952380952,60.16854510712893
FEP,right,30.0,-0.08749227059489816,0.08287431718845642,-0.2449911349015955,0.0570929750074602,0.5988023952095809,95.77295183139577,-0.1752046874309699,0.3177269326684187,-0.7608368067086386,0.3159881695111197,0.5988023952095809,1407.7029049926164,-0.058917396178139146,0.06700495860587367,-0.1862937428333304,0.0636383222818146,0.5988023952095809,62.60612631033136
FEP,right,30.0,-0.11579740768988045,0.0822590787695011,-0.2860839573611345,0.0462915422078618,0.5988023952095809,94.35624069987742,-0.2063462660698629,0.3199441055485155,-0.8201679521182528,0.3138238751591857,0.5988023952095809,1427.4180146508786,-0.08189868634316928,0.06813082802228816,-0.2313985390272224,0.0624866827407344,0.5988023952095809,64.72771573818787
FEP,right,30.0,-0.05219057403663218,0.10546364556427339,-0.245629631237891,0.1324357037064398,0.6024096385542168,153.24689503418003,-0.11518674648784141,0.3588650885850482,-0.7646570201532273,0.4378980258252683,0.6024096385542168,1774.3880375889273,-0.03407954455456067,0.08455780694115159,-0.1792975263835208,0.1344171713972342,0.6024096385542168,98.51293780055543
FEP,right,30.0,-0.03914929283778237,0.10877901902971587,-0.2414421597565103,0.1241556722100624,0.6024096385542168,163.03334791765658,-0.07983598046537174,0.36481036648957504,-0.7586032491223447,0.4665183113830773,0.6024096385542168,1833.6671324243116,-0.02874579125773821,0.08697948004735176,-0.1789769667713676,0.118481108947166,0.6024096385542168,104.2364938392531
FEP,right,30.0,-0.037723060940809974,0.09455294566164964,-0.233503601409674,0.0947007157909313,0.5988023952095809,124.66744906203026,-0.06240241274404448,0.34820576348842014,-0.7318873700125694,0.4295858323637066,0.5988023952095809,1690.7323295899264,-0.03304318819838322,0.06740190604645688,-0.1707960815016351,0.0772747595337985,0.5988023952095809,63.35009970163801
FEP,right,30.0,-0.00909787749752882,0.10661917446669199,-0.1963065455936307,0.1500436697340205,0.591715976331361,162.3357024615153,-0.018643602313249182,0.36852782095608627,-0.6722307598705921,0.5270056850934405,0.591715976331361,1939.4740451876055,-0.006636611391693828,0.08133390061171457,-0.1475255727391144,0.1295352420562068,0.591715976331361,94.46841199256258
FEP,right,40.0,-0.099786190082578,0.08834394897360197,-0.2721411033423416,0.0580220250460671,0.6024096385542168,107.53251322307958,-0.1893282396864559,0.23259064408922064,-0.6445632774720147,0.1832083378336141,0.6024096385542168,745.3678088564134,-0.04492932352189583,0.08620121288683621,-0.2107802434906927,0.1159951658367206,0.6024096385542168,102.379476022185
FEP,right,40.0,0.00697361214387822,0.0826881876347112,-0.1523808046372351,0.1600902629039098,0.5952380952380952,96.48835051212662,0.021680826107378863,0.22502773587885352,-0.4073031176605703,0.3923259480465296,0.5952380952380952,714.5958592670919,0.0005592944970898109,0.07689181086942515,-0.1502086118068408,0.148867859991197,0.5952380952380952,83.43494346564853
FEP,right,40.0,0.022185598183010146,0.09658047059229855,-0.1444432728687448,0.1876737873897124,0.6134969325153374,123.91499038458959,0.05298950674733625,0.2415057010237713,-0.3757265082817218,0.4348771078605988,0.6134969325153374,774.8185106826586,0.012161815546082873,0.0929557852422231,-0.1496678650878902,0.1782478657347832,0.6134969325153374,114.78841547382247
FEP,right,40.0,0.018158012219924444,0.09421203782014466,-0.1421736996706779,0.1495199542420311,0.6097560975609756,119.36321053701774,0.043853293643905875,0.2367757752609814,-0.3754688508928552,0.367440372251252,0.6097560975609756,753.9320861133785,0.005261602400120925,0.0923266601031208,-0.155117904236343,0.1482104430399462,0.6097560975609756,114.63358646588159
FEP,right,40.0,0.021817131388775557,0.08864743282823433,-0.1603599487351108,0.169862463891232,0.5813953488372093,116.24086691260676,0.03998363915836017,0.2337172686845857,-0.4074642564330341,0.3758039095559349,0.5813953488372093,807.9944412738796,0.007350598072531351,0.08677841032167326,-0.1786724161335204,0.1641110505141414,0.5813953488372093,111.39084714741894
FEP,right,40.0,0.021196545587795008,0.08861498769355972,-0.1663668119729264,0.1624683258608459,0.606060606060606,106.89373589799361,0.04967029220351359,0.23019141246088054,-0.4109213724622678,0.3753040812116901,0.606060606060606,721.3003257216335,-0.0012601703029548005,0.0839226598233432,-0.1865806238880938,0.1412411997107696,0.606060606060606,95.8730121732121
FEP,right,40.0,0.034581873564321616,0.09960078922982318,-0.1422294437508959,0.211982198332059,0.606060606060606,135.04031809195988,0.06656664290607156,0.24163176574281103,-0.3789363979417995,0.4612692409771813,0.606060606060606,794.7782028151465,0.016664084778738215,0.10152705926278709,-0.1610950161901501,0.2022353539016266,0.606060606060606,140.31416196770488
FEP,right,40.0,0.03553103243270289,0.10162100182317313,-0.1407355203286875,0.2068901595920804,0.5952380952380952,145.7321955300606,0.061466376732996555,0.2463263054772527,-0.3816003406997353,0.4480783287680634,0.5952380952380952,856.2688649186331,0.015514924677478953,0.10335565853548713,-0.1581103427170165,0.1993357323924884,0.5952380952380952,150.74991761350108
FEP,right,40.0,0.03600213336992271,0.09013224839950545,-0.1451609409530531,0.1779140089066608,0.5952380952380952,114.64337064991291,0.06605111396315365,0.2330985887566365,-0.3840037058659246,0.420205815051562,0.5952380952380952,766.7748381147983,0.0169220062599755,0.08939273871415022,-0.1682347003937383,0.1619290496185406,0.5952380952380952,112.76984277667266
FEP,right,40.0,0.03125432057048143,0.08770333760718223,-0.1500054082195345,0.2022483556445269,0.591715976331361,109.84382704154817,0.06134755271978177,0.2288330452571033,-0.3839750492258579,0.4523055849458658,0.591715976331361,747.7921362327124,0.008921164985710182,0.08951793318072351,-0.1774345653425617,0.1895149181500399,0.591715976331361,114.43622068452471
FEP,right,40.0,0.05458274728798451,0.09772413003603826,-0.153716379584026,0.1898091856382089,0.6211180124223602,123.77284746605028,0.09678897128741011,0.23091772681696687,-0.3953297817522315,0.4016652973815999,0.6211180124223602,691.0926968940461,0.03329882538290568,0.10244466349746399,-0.1874392350169234,0.178471827728361,0.6211180124223602,136.01926911978742
FEP,right,40.0,-0.09683371496380741,0.09328157417500876,-0.2969076505692668,0.0799547516754982,0.6134969325153374,115.59444016430108,-0.1615204759969842,0.23460017226490756,-0.6293370082472385,0.2231174407706538,0.6134969325153374,731.1422257626191,-0.05571079891447195,0.08936650074614685,-0.2613457339541185,0.1276736994499321,0.6134969325153374,106.0949516020652
FEP,right,40.0,0.04657419725111634,0.08392751847668471,-0.1491735537445313,0.1899276316865382,0.5988023952095809,98.2226645333097,0.07103782493919801,0.2217682414689114,-0.3943628588366626,0.4245797651562836,0.5988023952095809,685.8065869516934,0.028044990070508813,0.08446229565185656,-0.181179318393724,0.1716678657116577,0.5988023952095809,99.47838110897641
FEP,right,40.0,0.04367477698741773,0.0867786149003114,-0.1120291073490364,0.1817393489575675,0.606060606060606,102.50931245467523,0.07167218666869773,0.22459071779452724,-0.3489652154959116,0.412834247623399,0.606060606060606,686.6279834461628,0.02016296261004576,0.08592077340438158,-0.1335720658939765,0.1586527427249864,0.606060606060606,100.4926382540164
FEP,right,40.0,0.04415818702564561,0.09393017110978609,-0.133055816712973,0.2243686679380716,0.606060606060606,120.10141377116513,0.07254716985368109,0.23330211918831922,-0.3750049817481155,0.4694772434588944,0.606060606060606,740.9267254067674,0.022173766427383453,0.0948901228841667,-0.1582497326632146,0.2123899546576169,0.606060606060606,122.56879341798482
FEP,right,40.0,0.04241161339696975,0.09328903090848649,-0.1305550358970214,0.2323642937860917,0.5952380952380952,122.81451664816584,0.06304631921518108,0.23482474577153029,-0.3759160860060414,0.4763628516374623,0.5952380952380952,778.1732133270649,0.02083955946921169,0.0946202495751986,-0.1552348556567651,0.2252460482150198,0.5952380952380952,126.34459423378225
FEP,right,40.0,0.040221882996984586,0.10086658272211976,-0.1240339130216391,0.2142486091726974,0.6097560975609756,136.8208596756191,0.06597805710957029,0.23947793093310288,-0.3663239073034587,0.4516100048123194,0.6097560975609756,771.238485134483,0.019473927687372654,0.10484547526151697,-0.1465790512492319,0.2010314952406466,0.6097560975609756,147.82812908307253
FEP,right,40.0,0.050569282048588605,0.09472063115990631,-0.1218578273422775,0.1951378539113539,0.6097560975609756,120.6553812411905,0.07884020295504424,0.23311262439231042,-0.3669473882557693,0.4249463557657044,0.6097560975609756,730.7842318796241,0.03383038102906548,0.09702728180493372,-0.1422655373522303,0.1818584620928289,0.6097560975609756,126.60334686334588
FEP,right,40.0,0.03736428375149091,0.09267901545321669,-0.1408605284607665,0.2067980184638675,0.5952380952380952,121.21344060700606,0.058202641437845516,0.23357914949946265,-0.3826727116065613,0.4423902157572896,0.5952380952380952,769.9393203813307,0.0167770842038245,0.09257973744104152,-0.167309259125258,0.1939914578625181,0.5952380952380952,120.95380500467981
FEP,right,40.0,0.04570446965118701,0.09548423794587584,-0.1313364444351012,0.1907033665399313,0.5952380952380952,128.6624397353849,0.06675530516776007,0.2358000875312933,-0.3799649895411428,0.3991420252450645,0.5952380952380952,784.6508513578558,0.030641169741739662,0.09780187732829737,-0.1525881902269854,0.1851361314633122,0.5952380952380952,134.98411724361245
FEP,right,40.0,0.019774200804638303,0.10720098579077779,-0.2110276336892173,0.2134902635302173,0.6024096385542168,158.33627398693662,0.047079730826630244,0.24328790664487146,-0.4507894370169511,0.4520106113585863,0.6024096385542168,815.5049819303347,0.004783679076582098,0.10815631639560659,-0.2286599059923433,0.2075109645434643,0.6024096385542168,161.1708534281563
FEP,right,40.0,0.015459645105275295,0.10663223235421083,-0.2146061970549543,0.2009578108583627,0.5952380952380952,160.45902003970093,0.03606806281020029,0.24525444120033005,-0.4535885419842964,0.4313294745595342,0.5952380952380952,848.8327430306871,-0.0005149310147385942,0.10653508669975406,-0.2325757387073133,0.1906477245645956,0.5952380952380952,160.16676841402818
FEP,right,40.0,-0.06869367031530263,0.10151238817600533,-0.2917825484110579,0.0906739006638236,0.5988023952095809,143.69479488984143,-0.11999627296056033,0.2485227088929156,-0.6268056335524983,0.2564807289005227,0.5988023952095809,861.2616394022514,-0.03699988513999831,0.09687410157892183,-0.2530754932378298,0.1178626455838121,0.5988023952095809,130.86343696272752
FEP,right,40.0,0.03808559078856878,0.09486577604245014,-0.1575012807932064,0.2012896973191174,0.6024096385542168,123.99531332705322,0.056848321520065644,0.23467320611187298,-0.4139122691416468,0.4348463235529071,0.6024096385542168,758.7752741012788,0.02337597510512801,0.09689664074292578,-0.1803437774501022,0.196712813070778,0.6024096385542168,129.36104683119584
FEP,right,40.0,0.03873016303918876,0.09552150200678461,-0.1643236048421723,0.204755330314063,0.5988023952095809,127.23460100616755,0.053217777448163944,0.23257063740990516,-0.4186022624500021,0.4304028722157316,0.5988023952095809,754.2454742666127,0.026685362100519694,0.09927713875504893,-0.1887008204723472,0.1995550603920266,0.5988023952095809,137.43629867094322
FEP,right,40.0,0.041103526397086185,0.09833362152989368,-0.1250446054611408,0.2126151426797859,0.6369426751592356,119.1717665926858,0.06845417968317373,0.22862813822015932,-0.3627796425907266,0.4415911492255178,0.6369426751592356,644.2117899348578,0.025943986338814364,0.10012383114959603,-0.1430054667904041,0.2110531830096436,0.6369426751592356,123.55042038641542
FEP,right,40.0,0.03835202153964046,0.09211097377649247,-0.1157971379034601,0.1827376185144231,0.5747126436781609,128.43729674597654,0.04151765166046432,0.23559877556700187,-0.3748512991839417,0.3985278863867317,0.5747126436781609,840.2613955347973,0.02853405727630714,0.09142619209877793,-0.1175703103838969,0.1736175097636514,0.5747126436781609,126.53472148477427
FEP,right,40.0,0.05646942647528706,0.08895308944573438,-0.1144912682954176,0.1876280151510427,0.625,101.28187273532821,0.0788725757759802,0.21999781437997057,-0.3734175483127676,0.3851997550864362,0.625,619.5072570331165,0.04664456930135687,0.08926413879225004,-0.1202892100018457,0.1803221982484704,0.625,101.99144990666318
FEP,right,40.0,0.043844200768443475,0.08950319301516359,-0.0847798284892065,0.2207849085126687,0.5747126436781609,121.26781501340541,0.046992877357712536,0.23443214018501016,-0.3223627145097704,0.447719143585663,0.5747126436781609,831.9606833827463,0.03925128124677191,0.08802608887041674,-0.0882570860219673,0.2193078473806338,0.5747126436781609,117.2981715124887
FEP,right,40.0,0.033176972928354295,0.08534576364911428,-0.1364561304266011,0.1923380388198119,0.6134969325153374,96.76296121863219,0.04717511454341006,0.21715285775831344,-0.3915874106186557,0.410728277321812,0.6134969325153374,626.4354281773053,0.027907678194038096,0.0864456934442838,-0.1402218129893673,0.1944126251100519,0.6134969325153374,99.27318097265562
